,sync,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,Tilt_(degrees),Tilt_Cosine
11871,168,35,1,-8,-2189,-231,60,5345,-2890,-2,25.916301343671147,0.8994334671459033
11872,172,35,1,-8,-2198,-196,57,5345,-2890,-2,25.89697442206101,0.8995808435858431
11873,176,33,1,-8,-2198,-196,57,5370,-2955,-2,25.87843438147989,0.8997221235140932
11874,180,33,1,-8,-2206,-160,55,5410,-2955,-2,25.8660605139447,0.8998163631824463
11875,184,33,1,-8,-2206,-160,55,5410,-2955,-2,25.854339438221448,0.8999055924675231
11876,188,33,1,-8,-2215,-125,55,5330,-3032,-2,25.848754136077854,0.8999480985686855
11877,192,33,1,-8,-2215,-125,55,5330,-3032,-2,25.843696068350997,0.899986584852555
11878,196,34,2,-8,-2223,-89,56,5420,-3107,-2,25.844823288482985,0.8999780085652762
11879,200,34,2,-8,-2223,-89,56,5395,-3107,-2,25.846350642673812,0.8999663873615608
11880,204,33,2,-8,-2231,-54,58,5420,-3135,-2,25.85382106934771,0.8999095377958113
11881,208,33,2,-8,-2231,-54,58,5420,-3135,-2,25.861571008617158,0.8998505449858335
11882,212,33,2,-8,-2240,-18,63,5370,-3180,-2,25.87585590404401,0.8997417647206216
11883,216,31,2,-7,-2240,-18,63,5350,-3235,-2,25.890302994068264,0.8996316924508416
11884,220,31,2,-7,-2248,18,68,5360,-3245,-2,25.910950713281665,0.8994742783460812
11885,224,31,2,-8,-2248,18,68,5350,-3250,-1,25.931644799856134,0.8993163935399744
11886,228,31,2,-8,-2256,53,74,5300,-3277,-1,25.958357057199905,0.899112419860489
11887,232,31,2,-8,-2256,53,74,5300,-3277,-1,25.985006823314226,0.8989087286172329
11888,236,31,2,-8,-2264,89,82,5320,-3372,-1,26.01803020593916,0.8986560523350802
11889,240,31,2,-8,-2264,89,82,5370,-3357,-1,26.050884425920493,0.8984043741474685
11890,244,30,3,-7,-2272,124,90,5370,-3372,-1,26.089692154125398,0.8981067088573502
11891,248,30,3,-7,-2272,124,90,5335,-3440,-1,26.128229939419857,0.8978107063669418
11892,2,30,3,-7,-2280,159,100,5335,-3440,-1,26.172986839398103,0.8974664260877439
11893,6,32,3,-8,-2280,159,100,5320,-3460,-1,26.217378401442133,0.8971244151205611
11894,10,32,3,-8,-2287,193,112,5295,-3542,-1,26.268171843745964,0.8967324208074843
11895,14,33,5,-7,-2287,193,112,5280,-3547,-1,26.318512492023668,0.8963432255442448
11896,18,33,5,-7,-2293,227,125,5290,-3607,-1,26.37527777479385,0.8959035299194136
11897,22,32,6,-6,-2293,227,125,5290,-3607,-1,26.43150715973159,0.8954671183035976
11898,26,32,6,-6,-2299,260,140,5290,-3607,-1,26.494391635281918,0.8949780331332065
11899,30,32,6,-6,-2299,260,140,5250,-3690,-1,26.55666427472707,0.8944926441230712
11900,34,31,7,-5,-2304,291,158,5265,-3730,-1,26.62605458409335,0.8939505312002819
11901,38,31,7,-5,-2304,291,158,5210,-3730,-1,26.694766616369556,0.8934124252975056
11902,42,30,7,-4,-2310,321,179,5265,-3842,-1,26.77117731464169,0.8928125197926042
11903,46,30,7,-4,-2310,321,179,5265,-3842,-1,26.846848894800292,0.8922168522148676
11904,50,30,7,-4,-2315,349,201,5265,-3837,-1,26.930173804039935,0.8915591392508494
11905,54,29,6,-4,-2315,349,201,5185,-3857,-1,27.012705276556783,0.8909058303849566
11906,58,29,6,-4,-2320,376,225,5185,-3857,-1,27.10323296786021,0.8901870986472065
11907,62,29,6,-4,-2320,376,225,5230,-3990,0,27.19291706494306,0.8894728731865161
11908,66,29,6,-4,-2324,401,251,5230,-3990,0,27.290898310017173,0.8886900799688807
11909,70,29,6,-4,-2324,401,251,5180,-4087,0,27.38799152259603,0.8879118177442618
11910,74,29,6,-4,-2329,424,277,5185,-4092,0,27.493124143132686,0.8870662395525784
11911,78,29,6,-4,-2329,424,277,5122,-4122,0,27.597327647374566,0.8862251870207714
11912,82,30,6,-4,-2333,446,304,5122,-4122,0,27.709682644415803,0.8853150575833586
11913,86,30,6,-4,-2333,446,304,5127,-4200,0,27.82107034261381,0.8844094031852521
11914,90,30,6,-4,-2338,467,332,5122,-4215,0,27.94073405627034,0.8834327351583191
11915,94,30,5,-4,-2338,467,332,5087,-4260,0,28.05939372301546,0.8824604568067183
11916,98,30,5,-4,-2342,487,361,5097,-4322,0,28.186466798238033,0.8814150434646232
11917,102,29,4,-3,-2342,487,361,5067,-4372,0,28.3125014845596,0.880373890264948
11918,106,29,4,-3,-2346,506,389,5067,-4372,0,28.44650510616377,0.8792622345708863
11919,110,29,4,-3,-2346,506,389,5087,-4475,0,28.579437294006702,0.8781547151300864
11920,114,29,4,-3,-2350,525,417,5072,-4515,0,28.720232439828415,0.8769765312074019
11921,118,29,4,-3,-2350,525,417,5007,-4672,0,28.85992347901456,0.8758023530066753
11922,122,30,4,-3,-2353,542,445,5007,-4682,0,29.007315636785933,0.874557798573134
11923,126,30,4,-3,-2353,542,445,5007,-4682,0,29.15357394077729,0.873317097289614
11924,130,30,4,-3,-2355,558,473,4997,-4740,0,29.307415261829377,0.8720059288928126
11925,134,30,4,-3,-2355,558,473,4957,-4750,0,29.460094794030734,0.8706984466144083
11926,138,30,4,-3,-2358,572,501,5017,-4877,0,29.620228156171567,0.8693204901687261
11927,142,30,3,-2,-2358,572,501,4997,-4867,0,29.779172518024364,0.8679460501103863
11928,146,30,3,-2,-2359,585,529,4997,-4867,0,29.945476008447702,0.8665008231690834
11929,150,31,3,-2,-2359,585,529,4997,-4867,0,30.11056553080179,0.8650589256259014
11930,154,31,3,-2,-2361,597,557,4932,-5000,1,30.282926731551903,0.8635458538090737
11931,158,31,3,-2,-2361,597,557,4887,-5075,1,30.45404853805261,0.862035931246373
11932,162,32,3,0,-2363,607,585,4867,-5182,1,30.63235595414458,0.8604544249553476
11933,166,32,3,0,-2363,607,585,4837,-5220,1,30.809399314773348,0.8588758852579117
11934,170,32,3,1,-2365,615,613,4837,-5220,1,30.993558548744723,0.8572251982000583
11935,174,32,3,1,-2365,615,613,4820,-5275,1,31.17642955755407,0.8555772946731732
11936,178,32,3,1,-2366,622,640,4815,-5402,1,31.366062421871334,0.8538592532413327
11937,182,32,2,1,-2366,622,640,4815,-5402,1,31.554383701757395,0.8521438379480122
11938,186,32,2,1,-2367,626,668,4725,-5432,1,31.749730081224985,0.8503547039648383
11939,190,33,2,3,-2367,626,668,4725,-5432,1,31.943742177867968,0.848568006639408
11940,194,33,2,3,-2369,627,695,4715,-5555,1,32.14446760508651,0.8467092446062265
11941,198,33,2,3,-2369,627,695,4695,-5600,1,32.343835531220805,0.844852766603561
11942,202,34,2,3,-2369,626,723,4660,-5662,1,32.55021409814215,0.8429202318788075
11943,206,34,2,3,-2369,626,723,4660,-5662,1,32.755213950298234,0.8409897804807542
11944,210,33,0,4,-2369,623,750,4655,-5775,1,32.96693932098264,0.8389846946748396
11945,214,33,0,4,-2369,623,750,4635,-5775,1,33.17726479759858,0.8369815229304209
11946,219,34,-1,4,-2368,617,775,4590,-5887,1,33.39377192786101,0.834907695788409
11947,223,34,-1,4,-2368,617,775,4590,-5927,1,33.6088596905641,0.832835659390633
11948,227,34,-1,4,-2367,610,799,4570,-5972,1,33.82985477981069,0.8306944907452996
11949,231,35,-3,5,-2367,610,799,4570,-5972,1,34.04941085453197,0.8285550263868443
11950,235,35,-3,5,-2366,599,822,4477,-6095,0,34.27470106028853,0.8263470387685626
11951,239,35,-2,6,-2366,599,822,4502,-6147,0,34.498534130541415,0.8241406794301895
11952,243,35,-2,6,-2366,588,843,4477,-6192,0,34.72752363449181,0.821870476797064
11953,247,35,-2,6,-2366,588,843,4427,-6275,0,34.95503648494737,0.8196019126415008
11954,2,35,-4,6,-2366,574,862,4427,-6275,0,35.18724784484915,0.8172731729605386
11955,6,35,-4,6,-2366,574,862,4427,-6275,0,35.417964655061105,0.8149461264670527
11956,10,35,-5,6,-2366,557,879,4327,-6437,0,35.65295118834386,0.8125624318041202
11957,14,35,-5,6,-2366,557,879,4317,-6442,0,35.886427378595585,0.8101805216649662
11958,18,35,-5,6,-2366,539,894,4312,-6517,0,36.12367828601098,0.8077463212336724
11959,22,36,-7,6,-2366,539,894,4277,-6560,0,36.35940418221862,0.8053140507749967
11960,26,36,-7,6,-2366,520,907,4277,-6560,0,36.59842250707961,0.8028338904156392
11961,30,35,-7,7,-2366,520,907,4277,-6600,0,36.835902498687155,0.8003558555127801
11962,34,35,-7,7,-2365,500,916,4185,-6722,0,37.07562018777033,0.7978405264344735
11963,38,35,-7,7,-2365,500,916,4170,-6757,-1,37.31378924075071,0.7953276160133225
11964,42,32,-8,8,-2364,480,924,4120,-6845,0,37.55397560349981,0.7927795034208422
11965,46,32,-8,8,-2364,480,924,4120,-6845,0,37.79260381119488,0.7902341246438416
11966,50,36,-9,9,-2363,459,929,4135,-6922,-1,38.032515329390115,0.7876612391203656
11967,54,36,-9,9,-2363,459,929,4070,-6942,-1,38.270861465588936,0.7850914659432816
11968,58,36,-9,9,-2364,436,932,4070,-6942,-1,38.51013512631243,0.7824980271704276
11969,62,38,-10,9,-2364,436,932,4090,-7095,-1,38.74783763199314,0.779908105165563
11970,66,38,-10,9,-2365,411,933,4090,-7095,-1,38.98613996349538,0.7772981733786728
11971,70,34,-11,9,-2365,411,933,4030,-7115,-1,39.22286941376557,0.7746921546524157
11972,74,34,-11,9,-2366,384,931,4020,-7197,-1,39.45961267814874,0.7720727579361041
11973,78,30,-11,10,-2366,384,931,3980,-7227,-1,39.694786303990625,0.7694576772809079
11974,82,30,-11,10,-2368,356,927,3980,-7227,-1,39.92962234138492,0.7668334151003464
11975,86,30,-11,10,-2368,356,927,3945,-7325,-2,40.16289495960159,0.7642138701462261
11976,90,32,-12,11,-2371,327,921,3900,-7345,-2,40.39549974950351,0.7615892112392157
11977,94,32,-12,11,-2371,327,921,3870,-7410,-2,40.62655075381485,0.7589696583053499
11978,98,39,-16,11,-2375,296,912,3875,-7492,-2,40.85643842270849,0.7563510454863583
11979,102,39,-16,11,-2375,296,912,3837,-7512,-2,41.084787884499484,0.7537378998547752
11980,106,39,-16,11,-2380,264,900,3837,-7512,-2,41.311418037326085,0.7511325919063393
11981,110,37,-16,11,-2380,264,900,3792,-7575,-3,41.53653084590566,0.7485330929518523
11982,114,37,-16,11,-2384,230,885,3767,-7625,-3,41.75950675762347,0.7459468788952228
11983,118,31,-14,7,-2384,230,885,3762,-7655,-3,41.98099565307393,0.74336672747161
11984,122,31,-14,7,-2387,196,867,3737,-7727,-3,42.19975494980256,0.7408074691837807
11985,126,31,-14,7,-2387,196,867,3737,-7727,-3,42.417064286472815,0.7382544817574695
11986,130,29,-15,6,-2387,164,847,3737,-7727,-3,42.631119968560405,0.7357293361431844
11987,134,29,-15,6,-2387,164,847,3702,-7812,-4,42.84376677263079,0.7332106427454834
11988,138,39,-21,6,-2386,135,824,3677,-7802,-4,43.05223538346042,0.730731633895171
11989,142,39,-21,6,-2386,135,798,3622,-7865,-4,43.25226679638894,0.7283438613762993
11990,146,39,-21,6,-2382,107,798,3632,-7875,-4,43.454501316426736,0.7259207658759147
11991,150,45,-24,5,-2382,107,766,3632,-7875,-4,43.64679732736713,0.7236083611574473
11992,154,45,-24,5,-2377,80,766,3607,-7920,-4,43.84137369940087,0.7212602383414084
11993,158,36,-19,2,-2377,80,731,3587,-7950,-5,44.02535508427869,0.7190323229514008
11994,162,36,-19,2,-2372,56,731,3592,-8002,-5,44.21141332431515,0.7167717180778852
11995,166,32,-20,0,-2372,56,693,3535,-7992,-5,44.38624328706905,0.7146406481597434
11996,170,32,-20,0,-2367,35,693,3535,-7992,-5,44.56291598610511,0.7124803570569339
11997,174,32,-20,0,-2367,35,655,3557,-8032,-5,44.72853448094327,0.7104490806575702
11998,178,33,-23,-2,-2364,17,655,3552,-8057,-5,44.89572611262537,0.7083924891188575
11999,182,33,-23,-2,-2364,4,614,3535,-8067,-6,45.05324114696746,0.7064494088204707
12000,186,36,-21,0,-2363,4,614,3535,-8067,-6,45.209739616746155,0.704513581003531
12001,190,36,-21,0,-2363,-7,572,3535,-8067,-6,45.356253447863025,0.7026964953800194
12002,194,36,-21,0,-2364,-7,572,3475,-8057,-7,45.50180455064702,0.7008867998794641
12003,198,33,-23,-2,-2364,-15,528,3485,-8072,-7,45.63664180504052,0.6992062777988433
12004,202,33,-23,-2,-2365,-15,528,3505,-8115,-7,45.77057171694779,0.6975332308165698
12005,206,30,-19,2,-2365,-21,484,3505,-8115,-7,45.89371122981768,0.6959916137599939
12006,210,30,-19,2,-2370,-21,484,3485,-8140,-7,46.01599830842626,0.6944574870520354
12007,214,30,-19,2,-2380,-26,440,3525,-8082,-8,46.12757349702629,0.6930549839889596
12008,218,32,-21,4,-2380,-26,440,3475,-8105,-8,46.23835308599641,0.6916598814710582
12009,222,32,-21,4,-2392,-31,396,3455,-8115,-8,46.3386812245636,0.6903941679011995
12010,226,36,-25,0,-2392,-31,396,3455,-8095,-8,46.43827668057997,0.6891356039011357
12011,230,36,-25,0,-2405,-34,351,3455,-8095,-8,46.52709153776211,0.6880115152543195
12012,234,36,-25,0,-2405,-34,351,3460,-8175,-9,46.61524050967822,0.6868942197632489
12013,238,37,-25,0,-2418,-36,303,3440,-8145,-9,46.6920081242197,0.6859198593079576
12014,242,37,-25,0,-2418,-36,303,3445,-8135,-9,46.76818814361858,0.6849517395480648
12015,246,35,-24,0,-2431,-36,255,3455,-8140,-10,46.83290678542896,0.6841283232214672
12016,1,35,-24,0,-2431,-36,255,3455,-8140,-10,46.89711979191845,0.6833104774283156
12017,5,35,-24,0,-2444,-35,205,3455,-8140,-10,46.94954154782682,0.6826421739406177
12018,9,32,-23,0,-2444,-35,205,3480,-8115,-10,47.00155087693967,0.6819785635972984
12019,13,32,-23,0,-2458,-33,156,3475,-8057,-10,47.0421193743021,0.6814605418129612
12020,17,31,-21,-1,-2458,-33,156,3480,-8087,-10,47.082373492520276,0.6809461966731462
12021,21,31,-21,-1,-2470,-30,107,3480,-8082,-11,47.11132124089301,0.6805761103741935
12022,25,32,-21,-3,-2470,-30,107,3480,-8082,-11,47.14006057868022,0.6802085166747063
12023,29,32,-21,-3,-2480,-25,59,3535,-8057,-11,47.15762486145292,0.6799837744963875
12024,33,32,-21,-3,-2480,-25,59,3505,-8017,-11,47.17508945948825,0.6797602444660197
12025,37,32,-21,-4,-2490,-18,12,3520,-8017,-12,47.18149152288476,0.6796782884013827
12026,41,32,-21,-4,-2490,-18,12,3557,-7997,-12,47.187905191158755,0.679596175267826
12027,45,31,-20,-3,-2498,-7,-34,3557,-7997,-12,47.18289499758511,0.6796603206749361
12028,49,31,-20,-3,-2498,-7,-34,3515,-7955,-12,47.178005132573844,0.6797229205065864
12029,53,31,-20,-3,-2507,5,-79,3520,-7955,-12,47.16198315212591,0.6799279984894
12030,57,31,-19,-4,-2507,5,-79,3562,-7915,-13,47.14619559725027,0.6801300238674605
12031,61,31,-19,-4,-2515,19,-123,3567,-7880,-13,47.11932406837451,0.6804737665164504
12032,65,32,-19,-6,-2515,19,-123,3567,-7880,-13,47.09280392646274,0.6808128674444036
12033,69,32,-19,-6,-2521,35,-166,3547,-7850,-13,47.055229203072614,0.6812930685031351
12034,73,32,-19,-6,-2521,35,-166,3602,-7817,-14,47.018125639565014,0.6817669606679959
12035,77,31,-18,-5,-2525,54,-206,3607,-7777,-14,46.9700679751965,0.6823803352126891
12036,81,31,-18,-5,-2525,54,-206,3607,-7777,-14,46.92259442352995,0.6829857831964005
12037,85,29,-15,-5,-2529,76,-245,3642,-7722,-14,46.86387938175898,0.6837339494880058
12038,89,29,-15,-5,-2529,76,-245,3662,-7650,-14,46.80586203125846,0.684472520292724
12039,93,29,-15,-5,-2530,99,-281,3697,-7620,-14,46.73710661028637,0.6853468798268992
12040,97,27,-15,-8,-2530,99,-281,3677,-7590,-15,46.66915960317299,0.6862099892283429
12041,101,27,-15,-8,-2530,125,-315,3722,-7547,-15,46.59026592360933,0.6872109398814905
12042,105,25,-13,-7,-2530,125,-315,3722,-7547,-15,46.51228782921434,0.6881989938446132
12043,109,25,-13,-7,-2526,153,-345,3742,-7517,-15,46.42364924952448,0.6893205777989994
12044,113,25,-13,-7,-2526,153,-345,3737,-7477,-15,46.3360228301487,0.6904277328297845
12045,117,31,-24,-5,-2522,181,-372,3762,-7415,-16,46.238351256284865,0.6916599045348937
12046,121,31,-24,-5,-2522,181,-372,3832,-7355,-16,46.14178678447454,0.6928761337554741
12047,125,9,-9,-5,-2517,210,-396,3787,-7292,-16,46.03548155322045,0.6942127717824387
12048,129,9,-9,-5,-2517,210,-396,3787,-7292,-16,45.93037362846558,0.6955320058394914
12049,133,20,-8,-3,-2510,240,-416,3842,-7297,-16,45.81589505060918,0.6969661899946954
12050,137,20,-8,-3,-2510,240,-416,3875,-7242,-16,45.702693818115506,0.6983816356526994
12051,141,20,-8,-3,-2504,269,-433,3895,-7145,-17,45.58087118164437,0.6999018359805481
12052,145,23,-9,-5,-2504,269,-433,3870,-7075,-17,45.4604043972263,0.7014020054720259
12053,149,23,-9,-5,-2498,297,-447,3870,-7075,-17,45.332029388516865,0.7029972430209726
12054,153,23,-8,-5,-2498,297,-447,3915,-7100,-17,45.205085791969076,0.7045712229822267
12055,157,23,-8,-5,-2493,326,-458,3965,-6992,-17,45.07033929405663,0.7062381673052447
12056,161,23,-8,-5,-2493,326,-458,3985,-6932,-17,44.93709341096307,0.7078827065394148
12057,165,22,-7,-4,-2488,354,-467,4005,-6932,-17,44.79658725427401,0.7096127058628525
12058,169,22,-7,-4,-2488,354,-467,4005,-6932,-17,44.65765137812365,0.7113191747921837
12059,173,21,-6,-2,-2485,382,-473,3995,-6855,-18,44.51176249134383,0.7131065415167492
12060,177,21,-6,-2,-2485,382,-473,4055,-6795,-18,44.36750839012661,0.7148693337146763
12061,181,21,-6,-2,-2483,410,-477,4075,-6722,-18,44.21649301499289,0.71670989380649
12062,185,21,-5,-3,-2483,410,-477,4100,-6677,-18,44.0671757708838,0.7185248619846678
12063,189,21,-5,-3,-2481,437,-479,4100,-6677,-18,43.911553388599586,0.720411276248855
12064,193,21,-4,-4,-2481,437,-479,4135,-6620,-18,43.75769147679709,0.7222711257360529
12065,197,21,-4,-4,-2480,463,-479,4160,-6560,-18,43.59795528339838,0.7241964714544741
12066,201,21,-4,-4,-2480,463,-479,4160,-6640,-19,43.44004088938817,0.7260943256704676
12067,205,23,-3,-5,-2478,489,-476,4160,-6640,-19,43.2763970659927,0.7280552180210238
12068,209,23,-3,-5,-2478,489,-476,4222,-6452,-19,43.11462759931759,0.729987813190299
12069,213,24,-2,-6,-2476,516,-471,4222,-6452,-19,42.94689057408258,0.7319855550403805
12070,217,24,-2,-6,-2476,516,-471,4207,-6360,-19,42.78107667417282,0.733954226509841
12071,221,24,-2,-7,-2474,544,-464,4257,-6350,-19,42.609022241500185,0.7359904918105851
12072,225,24,-2,-7,-2474,544,-464,4287,-6207,-19,42.43893626657192,0.7379969371380104
12073,229,24,-2,-7,-2473,573,-455,4287,-6207,-19,42.26230361651771,0.7400737273021136
12074,233,24,0,-7,-2473,573,-455,4337,-6172,-19,42.087682448661795,0.7421199533676571
12075,237,24,0,-7,-2473,602,-444,4322,-6152,-19,41.90647553398094,0.744236063450392
12076,241,24,1,-6,-2473,602,-444,4362,-6105,-19,41.72732138380022,0.7463208835775663
12077,245,24,1,-6,-2474,631,-430,4402,-5977,-19,41.54150450502004,0.7484755288133523
12078,0,24,1,-6,-2474,631,-430,4417,-5947,-20,41.35777459060145,0.7505982344901472
12079,4,24,1,-6,-2475,660,-414,4417,-5947,-20,41.167265677041684,0.752791109669315
12080,8,24,1,-6,-2475,660,-414,4442,-5892,-20,40.978875627402196,0.7549514112304003
12081,12,25,3,-7,-2476,689,-396,4427,-5855,-20,40.783558864806814,0.7571825247943444
12082,16,25,3,-7,-2476,689,-396,4462,-5765,-20,40.59039073868661,0.7593804401141635
12083,20,25,3,-7,-2476,718,-375,4487,-5737,-20,40.39008133101497,0.7616504943850922
12084,24,25,4,-7,-2476,718,-375,4487,-5737,-20,40.19194215164196,0.7638867956583302
12085,28,25,4,-7,-2476,747,-352,4540,-5722,-20,39.98643662760322,0.7661965858755403
12086,32,25,4,-6,-2476,747,-352,4575,-5622,-20,39.78312119725711,0.7684720606062716
12087,36,25,4,-6,-2476,776,-327,4590,-5540,-20,39.57218430717884,0.7708226056452364
12088,40,25,4,-6,-2476,776,-327,4595,-5520,-20,39.36345601404337,0.7731382555884484
12089,44,27,5,-7,-2475,804,-300,4595,-5520,-20,39.147113473956786,0.7755275493526268
12090,48,27,5,-7,-2475,804,-300,4635,-5432,-20,38.93299510163978,0.7778813924308882
12091,52,29,5,-7,-2473,831,-271,4665,-5417,-20,38.71123494340218,0.7803077905326149
12092,56,29,5,-7,-2473,831,-271,4675,-5330,-20,38.49171145743001,0.7826982030984513
12093,60,29,5,-7,-2471,858,-241,4705,-5315,-20,38.264278024736754,0.7851626291885471
12094,64,30,5,-7,-2471,858,-241,4705,-5315,-20,38.03909850836547,0.7875904441872265
12095,68,30,5,-7,-2468,885,-209,4710,-5275,-20,37.805645698858726,0.7900946151097726
12096,72,31,5,-7,-2468,885,-209,4735,-5230,-20,37.57446312147919,0.7925615079442563
12097,76,31,5,-7,-2465,911,-176,4805,-5137,-20,37.334999287079256,0.7951031627577092
12098,80,33,5,-8,-2465,911,-176,4805,-5137,-20,37.09782595064864,0.7976068165675343
12099,84,33,5,-8,-2462,937,-144,4790,-5112,-20,36.85229238758362,0.8001843240646112
12100,88,33,5,-8,-2462,937,-144,4790,-5112,-20,36.60908673877376,0.802722907699725
12101,92,36,6,-8,-2458,964,-110,4805,-5060,-20,36.35685834939998,0.8053403921127649
12102,96,36,6,-8,-2458,964,-110,4785,-5015,-20,36.10699850626779,0.8079179093166861
12103,100,42,6,-3,-2454,990,-76,4837,-4980,-20,35.848236008355826,0.8105710691154943
12104,104,42,6,-3,-2454,990,-76,4837,-4980,-20,35.591893834791954,0.8131831112434605
12105,108,42,6,-3,-2451,1015,-41,4912,-4877,-20,35.32664827291739,0.815868740176922
12106,112,38,7,-6,-2451,1015,-41,4927,-4892,-19,35.06388173686545,0.8185120281545211
12107,116,38,7,-6,-2448,1039,-4,4917,-4837,-19,34.792057590570614,0.8212283142407197
12108,120,37,8,-4,-2448,1039,-4,4952,-4832,-19,34.522772416952144,0.8239010033058106
12109,124,37,8,-4,-2446,1062,34,4972,-4770,-19,34.244397639501805,0.8266447760369415
12110,128,37,8,-4,-2446,1062,34,4972,-4770,-19,33.96862977143967,0.8293436140966999
12111,132,36,8,-4,-2444,1082,73,4997,-4765,-19,33.68423503433668,0.832106756389257
12112,136,36,8,-4,-2444,1082,73,4977,-4735,-19,33.40251607615672,0.834823688750073
12113,140,36,9,-4,-2442,1102,113,5032,-4710,-19,33.11185713684169,0.8376056850240083
